commit_hash,num_additions,num_deletions,filename
e2437a3504db9b0b561522cd525d3339f78ce21a,30,9,src/main/java/com/bittercode/util/StoreUtil.java
e2437a3504db9b0b561522cd525d3339f78ce21a,14,8,src/main/java/servlets/CartServlet.java
e2437a3504db9b0b561522cd525d3339f78ce21a,93,75,src/main/java/servlets/ViewBookServlet.java
db8f03e3a778f39621ed228c4fa8a98024401226,8,6,README.md
a9a510eeca56bd89a5c442fbe0cf6071e4680b39,3,3,WebContent/Sample.html
a9a510eeca56bd89a5c442fbe0cf6071e4680b39,8,0,WebContent/WEB-INF/web.xml
a9a510eeca56bd89a5c442fbe0cf6071e4680b39,0,75,WebContent/about.html
a9a510eeca56bd89a5c442fbe0cf6071e4680b39,1,0,WebContent/payment.html
a9a510eeca56bd89a5c442fbe0cf6071e4680b39,111,168,src/main/java/com/bittercode/util/StoreUtil.java
a9a510eeca56bd89a5c442fbe0cf6071e4680b39,133,0,src/main/java/servlets/AboutServlet.java
a9a510eeca56bd89a5c442fbe0cf6071e4680b39,36,22,src/main/java/servlets/CartServlet.java
a9a510eeca56bd89a5c442fbe0cf6071e4680b39,11,7,src/main/java/servlets/ProcessPaymentServlet.java
a9a510eeca56bd89a5c442fbe0cf6071e4680b39,51,114,src/main/java/servlets/ViewBookServlet.java
e7840bf4778197492e23ffe17d5932249a98423b,36,30,WebContent/Sample.html
e7840bf4778197492e23ffe17d5932249a98423b,0,85,WebContent/ViewBooks.html
e7840bf4778197492e23ffe17d5932249a98423b,41,22,WebContent/about.html
e7840bf4778197492e23ffe17d5932249a98423b,1,38,WebContent/payment.html
e7840bf4778197492e23ffe17d5932249a98423b,18,25,src/main/java/com/bittercode/service/impl/BookServiceImpl.java
e7840bf4778197492e23ffe17d5932249a98423b,5,5,src/main/java/com/bittercode/service/impl/UserServiceImpl.java
e7840bf4778197492e23ffe17d5932249a98423b,6,37,src/main/java/com/bittercode/{config => util}/DBUtil.java
e7840bf4778197492e23ffe17d5932249a98423b,3,4,src/main/java/com/bittercode/{config => util}/DatabaseConfig.java
e7840bf4778197492e23ffe17d5932249a98423b,264,0,src/main/java/com/bittercode/util/StoreUtil.java
e7840bf4778197492e23ffe17d5932249a98423b,13,14,src/main/java/servlets/AddBookServlet.java
e7840bf4778197492e23ffe17d5932249a98423b,25,21,src/main/java/servlets/BuyBooksServlet.java
e7840bf4778197492e23ffe17d5932249a98423b,25,21,src/main/java/servlets/CartServlet.java
e7840bf4778197492e23ffe17d5932249a98423b,42,50,src/main/java/servlets/CheckoutServlet.java
e7840bf4778197492e23ffe17d5932249a98423b,13,7,src/main/java/servlets/LogoutServlet.java
e7840bf4778197492e23ffe17d5932249a98423b,25,21,src/main/java/servlets/ProcessPaymentServlet.java
e7840bf4778197492e23ffe17d5932249a98423b,25,21,src/main/java/servlets/ReceiptServlet.java
e7840bf4778197492e23ffe17d5932249a98423b,14,14,src/main/java/servlets/RemoveBookServlet.java
e7840bf4778197492e23ffe17d5932249a98423b,25,21,src/main/java/servlets/ViewBookServlet.java
64c8080a31be0018e904616b8c15a7f1fa593299,11,8,WebContent/Sample.html
64c8080a31be0018e904616b8c15a7f1fa593299,25,9,WebContent/ViewBooks.html
64c8080a31be0018e904616b8c15a7f1fa593299,8,0,WebContent/WEB-INF/web.xml
64c8080a31be0018e904616b8c15a7f1fa593299,84,72,WebContent/payment.html
64c8080a31be0018e904616b8c15a7f1fa593299,22,8,WebContent/receipt.html
64c8080a31be0018e904616b8c15a7f1fa593299,74,0,src/main/java/com/bittercode/model/Cart.java
64c8080a31be0018e904616b8c15a7f1fa593299,8,3,src/main/java/com/bittercode/service/BookService.java
64c8080a31be0018e904616b8c15a7f1fa593299,26,3,src/main/java/com/bittercode/service/impl/BookServiceImpl.java
64c8080a31be0018e904616b8c15a7f1fa593299,385,0,src/main/java/servlets/CartServlet.java
64c8080a31be0018e904616b8c15a7f1fa593299,37,211,src/main/java/servlets/CheckoutServlet.java
64c8080a31be0018e904616b8c15a7f1fa593299,129,191,src/main/java/servlets/ProcessPaymentServlet.java
64c8080a31be0018e904616b8c15a7f1fa593299,184,74,src/main/java/servlets/ViewBookServlet.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,4,4,WebContent/AddBook.html
b1ad06cc212dcd5fb3673f76a50e02453b81a497,1,1,WebContent/RemoveBooks.html
b1ad06cc212dcd5fb3673f76a50e02453b81a497,1,1,WebContent/Sample.html
b1ad06cc212dcd5fb3673f76a50e02453b81a497,7,6,WebContent/UserRegister.html
b1ad06cc212dcd5fb3673f76a50e02453b81a497,1,1,WebContent/ViewBooks.html
b1ad06cc212dcd5fb3673f76a50e02453b81a497,8,0,WebContent/WEB-INF/web.xml
b1ad06cc212dcd5fb3673f76a50e02453b81a497,1,1,WebContent/about.html
b1ad06cc212dcd5fb3673f76a50e02453b81a497,1,1,WebContent/payment.html
b1ad06cc212dcd5fb3673f76a50e02453b81a497,1,1,WebContent/receipt.html
b1ad06cc212dcd5fb3673f76a50e02453b81a497,122,0,src/main/java/com/bittercode/config/DBUtil.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,6,2,src/main/java/{ => com/bittercode}/config/DatabaseConfig.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,9,4,src/main/java/{constants => com/bittercode/constant}/BookStoreConstants.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,8,4,src/main/java/{constants => com/bittercode/constant}/db/BooksDBConstants.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,8,4,src/main/java/{constants => com/bittercode/constant}/db/UsersDBConstants.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,145,0,src/main/java/com/bittercode/model/Address.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,129,0,src/main/java/com/bittercode/model/Book.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,170,0,src/main/java/com/bittercode/model/User.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,23,0,src/main/java/com/bittercode/model/UserRole.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,17,0,src/main/java/com/bittercode/model/package-info.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,58,0,src/main/java/com/bittercode/service/BookService.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,62,0,src/main/java/com/bittercode/service/UserService.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,337,0,src/main/java/com/bittercode/service/impl/BookServiceImpl.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,370,0,src/main/java/com/bittercode/service/impl/UserServiceImpl.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,0,88,src/main/java/config/DBConnection.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,117,94,src/main/java/servlets/AddBookServlet.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,76,94,src/main/java/servlets/AdminLoginServlet.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,139,98,src/main/java/servlets/BuyBooksServlet.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,69,28,src/main/java/servlets/CheckoutServlet.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,153,0,src/main/java/servlets/LogoutServlet.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,81,34,src/main/java/servlets/ProcessPaymentServlet.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,134,130,src/main/java/servlets/ReceiptServlet.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,91,71,src/main/java/servlets/RemoveBookServlet.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,79,88,src/main/java/servlets/UserLoginServlet.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,140,122,src/main/java/servlets/UserRegisterServlet.java
b1ad06cc212dcd5fb3673f76a50e02453b81a497,113,110,src/main/java/servlets/ViewBookServlet.java
1c467df61fe89595505a4819d5f6dbceec895232,1,1,README.md
1a7c3380aecbeae17bbf05d4174a7895050e6961,4,0,README.md
7697e13e0a48d86873b87a733976112cff7ad35e,9,7,WebContent/payment.html
7697e13e0a48d86873b87a733976112cff7ad35e,10,24,src/main/java/servlets/CheckoutServlet.java
5f41dc3bdd0813df510ed3c97ec9c89ffeecb23e,58,131,WebContent/AddBook.html
5f41dc3bdd0813df510ed3c97ec9c89ffeecb23e,57,109,WebContent/RemoveBooks.html
5f41dc3bdd0813df510ed3c97ec9c89ffeecb23e,18,18,src/main/java/servlets/AddBookServlet.java
5f41dc3bdd0813df510ed3c97ec9c89ffeecb23e,22,22,src/main/java/servlets/RemoveBookServlet.java
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,3,0,WebContent/AddBook.html
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,78,261,WebContent/AdminLogin.html
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,3,1,WebContent/RemoveBooks.html
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,52,93,WebContent/Sample.html
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,61,251,WebContent/UserLogin.html
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,94,299,WebContent/UserRegister.html
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,53,203,WebContent/ViewBooks.html
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,16,0,WebContent/WEB-INF/web.xml
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,39,214,WebContent/about.html
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,44,0,WebContent/header.html
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,35,227,WebContent/index.html
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,39,227,WebContent/login.html
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,238,0,WebContent/payment.html
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,71,0,WebContent/receipt.html
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,80,0,WebContent/styles.css
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,327,0,src/main/java/servlets/CheckoutServlet.java
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,369,0,src/main/java/servlets/ProcessPaymentServlet.java
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,29,38,src/main/java/servlets/UserLoginServlet.java
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,161,79,src/main/java/servlets/ViewBookServlet.java
30ebe2f5bd48d89f098a1081c3ef0cf7df683cee,1,1,src/main/resources/application.properties
01e008ca6540f2799c1bb9b0e68d9b2e9c1ca848,1,1,WebContent/AdminLogin.html
01e008ca6540f2799c1bb9b0e68d9b2e9c1ca848,1,1,WebContent/UserLogin.html
01e008ca6540f2799c1bb9b0e68d9b2e9c1ca848,1,1,WebContent/UserRegister.html
01e008ca6540f2799c1bb9b0e68d9b2e9c1ca848,2,10,WebContent/ViewBooks.html
01e008ca6540f2799c1bb9b0e68d9b2e9c1ca848,231,0,WebContent/about.html
01e008ca6540f2799c1bb9b0e68d9b2e9c1ca848,1,1,WebContent/index.html
01e008ca6540f2799c1bb9b0e68d9b2e9c1ca848,-,-,WebContent/loader.gif
01e008ca6540f2799c1bb9b0e68d9b2e9c1ca848,1,1,WebContent/login.html
5f0c9f719d053dae2a99bc67265981755b6120f3,2,2,README.md
81902765dbac1201f810815a469e4d62b29ce39e,3,0,README.md
4c3325bb156026eaec09ab7aca172a9fb5b5fad1,1,63,WebContent/AdminLogin.html
ef201203e25fb66bacf137541b4198fd8e0d8d25,178,1,WebContent/AdminLogin.html
ef201203e25fb66bacf137541b4198fd8e0d8d25,145,120,WebContent/UserRegister.html
ef201203e25fb66bacf137541b4198fd8e0d8d25,15,2,WebContent/login.html
9bf7f85243c0e7737fab0a815cda5b0a528a116b,4,2,README.md
df3add7a3c6b3c179e810de603c89f26c8b3966c,7,3,WebContent/index.html
df3add7a3c6b3c179e810de603c89f26c8b3966c,4,1,WebContent/login.html
